,Gender,Age,Region,Diagnosis,2019,2020,2021,2022
3639,Women,50-54 years,Region Sjælland,"Endocrine, metabolic and chromosomic diseases",49.0,46.0,43.0,44.0
3640,Women,50-54 years,Region Sjælland,Mental disorders,238.0,264.0,208.0,245.0
3641,Women,50-54 years,Region Sjælland,Diseases of mamma,7.0,6.0,17.0,26.0
3642,Women,50-54 years,Region Sjælland,Sterilization,0.0,0.0,0.0,0.0
3643,Women,50-54 years,Region Sjælland,Concussion,5.0,4.0,3.0,3.0
3644,Women,50-54 years,Region Sjælland,Poisonings,22.0,31.0,30.0,19.0
3645,Women,50-54 years,Region Sjælland,Live-born children,0.0,0.0,0.0,0.0
3646,Women,50-54 years,Region Sjælland,Other diseases,456.0,471.0,428.0,357.0
3647,Women,50-54 years,Region Syddanmark,"Diagnosis, total",2055.0,2124.0,2126.0,2067.0
3648,Women,50-54 years,Region Syddanmark,Infectious diseases,76.0,93.0,105.0,101.0
3649,Women,50-54 years,Region Syddanmark,Diseases of lung,186.0,170.0,162.0,116.0
3650,Women,50-54 years,Region Syddanmark,Diseases of the nervous system,100.0,96.0,118.0,108.0
3651,Women,50-54 years,Region Syddanmark,Diseases of the heart and great vessels,108.0,107.0,105.0,90.0
3652,Women,50-54 years,Region Syddanmark,"Diseases of arteries, veins, lymph",9.0,8.0,8.0,3.0
3653,Women,50-54 years,Region Syddanmark,Varicose veins in leg,0.0,0.0,0.0,0.0
3654,Women,50-54 years,Region Syddanmark,Diseases of blood and lymphatic tissue,17.0,21.0,24.0,17.0
3655,Women,50-54 years,Region Syddanmark,Diseases of the stomach and intestines,353.0,383.0,383.0,418.0
3656,Women,50-54 years,Region Syddanmark,Diseases of the urinary tract,97.0,92.0,93.0,107.0
3657,Women,50-54 years,Region Syddanmark,Diseases of the musculoskeletal system,186.0,188.0,174.0,198.0
3658,Women,50-54 years,Region Syddanmark,Diseases of female genital organs,23.0,23.0,35.0,22.0
3659,Women,50-54 years,Region Syddanmark,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
3660,Women,50-54 years,Region Syddanmark,Diseases of the skin and venereal diseases,33.0,31.0,34.0,35.0
3661,Women,50-54 years,Region Syddanmark,Diseases of the eye,4.0,3.3333333333333335,6.0,0.0
3662,Women,50-54 years,Region Syddanmark,"Diseases of ear, nose and throat",22.0,30.0,23.0,23.0
3663,Women,50-54 years,Region Syddanmark,"Endocrine, metabolic and chromosomic diseases",59.0,61.0,58.0,54.0
3664,Women,50-54 years,Region Syddanmark,Mental disorders,351.0,345.0,320.0,295.0
3665,Women,50-54 years,Region Syddanmark,Diseases of mamma,7.0,12.0,13.0,21.0
3666,Women,50-54 years,Region Syddanmark,Sterilization,0.0,0.0,0.0,0.0
3667,Women,50-54 years,Region Syddanmark,Concussion,0.0,2.0,3.0,3.0
3668,Women,50-54 years,Region Syddanmark,Poisonings,39.0,21.0,22.0,26.0
3669,Women,50-54 years,Region Syddanmark,Live-born children,0.0,0.0,0.0,0.0
3670,Women,50-54 years,Region Syddanmark,Other diseases,385.0,440.0,440.0,430.0
3671,Women,50-54 years,Region Midtjylland,"Diagnosis, total",2288.0,2265.0,2291.0,2262.0
3672,Women,50-54 years,Region Midtjylland,Infectious diseases,126.0,136.0,155.0,136.0
3673,Women,50-54 years,Region Midtjylland,Diseases of lung,203.0,166.0,182.0,167.0
3674,Women,50-54 years,Region Midtjylland,Diseases of the nervous system,123.0,127.0,122.0,107.0
3675,Women,50-54 years,Region Midtjylland,Diseases of the heart and great vessels,113.0,126.0,93.0,117.0
3676,Women,50-54 years,Region Midtjylland,"Diseases of arteries, veins, lymph",9.0,7.0,10.0,14.0
3677,Women,50-54 years,Region Midtjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
3678,Women,50-54 years,Region Midtjylland,Diseases of blood and lymphatic tissue,27.0,15.0,26.0,32.0
3679,Women,50-54 years,Region Midtjylland,Diseases of the stomach and intestines,464.0,472.0,531.0,478.0
3680,Women,50-54 years,Region Midtjylland,Diseases of the urinary tract,96.0,121.0,108.0,118.0
3681,Women,50-54 years,Region Midtjylland,Diseases of the musculoskeletal system,182.0,180.0,157.0,189.0
3682,Women,50-54 years,Region Midtjylland,Diseases of female genital organs,21.0,25.0,22.0,29.0
3683,Women,50-54 years,Region Midtjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
3684,Women,50-54 years,Region Midtjylland,Diseases of the skin and venereal diseases,42.0,28.0,40.0,41.0
3685,Women,50-54 years,Region Midtjylland,Diseases of the eye,6.0,4.0,3.0,3.0
3686,Women,50-54 years,Region Midtjylland,"Diseases of ear, nose and throat",33.0,31.0,24.0,20.0
3687,Women,50-54 years,Region Midtjylland,"Endocrine, metabolic and chromosomic diseases",75.0,76.0,71.0,88.0
3688,Women,50-54 years,Region Midtjylland,Mental disorders,328.0,322.0,319.0,319.0
3689,Women,50-54 years,Region Midtjylland,Diseases of mamma,3.0,6.0,6.0,9.0
3690,Women,50-54 years,Region Midtjylland,Sterilization,0.0,0.0,0.0,0.0
3691,Women,50-54 years,Region Midtjylland,Concussion,6.0,7.0,7.0,6.666666666666667
3692,Women,50-54 years,Region Midtjylland,Poisonings,36.0,25.0,30.0,21.0
3693,Women,50-54 years,Region Midtjylland,Live-born children,0.0,0.0,0.0,0.0
3694,Women,50-54 years,Region Midtjylland,Other diseases,393.0,398.0,389.0,369.0
3695,Women,50-54 years,Region Nordjylland,"Diagnosis, total",1120.0,1218.0,1188.0,1028.0
3696,Women,50-54 years,Region Nordjylland,Infectious diseases,47.0,60.0,68.0,50.0
3697,Women,50-54 years,Region Nordjylland,Diseases of lung,85.0,97.0,82.0,81.0
3698,Women,50-54 years,Region Nordjylland,Diseases of the nervous system,53.0,69.0,69.0,52.0
3699,Women,50-54 years,Region Nordjylland,Diseases of the heart and great vessels,67.0,63.0,47.0,54.0
3700,Women,50-54 years,Region Nordjylland,"Diseases of arteries, veins, lymph",5.0,6.333333333333333,10.0,4.0
3701,Women,50-54 years,Region Nordjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
3702,Women,50-54 years,Region Nordjylland,Diseases of blood and lymphatic tissue,6.0,11.0,15.0,16.0
3703,Women,50-54 years,Region Nordjylland,Diseases of the stomach and intestines,261.0,258.0,257.0,231.0
3704,Women,50-54 years,Region Nordjylland,Diseases of the urinary tract,40.0,49.0,58.0,39.0
3705,Women,50-54 years,Region Nordjylland,Diseases of the musculoskeletal system,88.0,90.0,103.0,68.0
3706,Women,50-54 years,Region Nordjylland,Diseases of female genital organs,29.0,19.0,17.0,14.0
3707,Women,50-54 years,Region Nordjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
3708,Women,50-54 years,Region Nordjylland,Diseases of the skin and venereal diseases,18.0,19.0,29.0,24.0
3709,Women,50-54 years,Region Nordjylland,Diseases of the eye,8.0,5.0,6.0,7.0
3710,Women,50-54 years,Region Nordjylland,"Diseases of ear, nose and throat",10.0,16.0,6.0,14.0
3711,Women,50-54 years,Region Nordjylland,"Endocrine, metabolic and chromosomic diseases",34.0,46.0,38.0,33.0
3712,Women,50-54 years,Region Nordjylland,Mental disorders,128.0,153.0,130.0,102.0
3713,Women,50-54 years,Region Nordjylland,Diseases of mamma,0.0,0.0,0.0,0.0
3714,Women,50-54 years,Region Nordjylland,Sterilization,0.0,0.0,0.0,0.0
3715,Women,50-54 years,Region Nordjylland,Concussion,5.0,4.0,3.0,4.0
3716,Women,50-54 years,Region Nordjylland,Poisonings,23.0,20.0,12.0,19.0
3717,Women,50-54 years,Region Nordjylland,Live-born children,0.0,0.0,0.0,0.0
3718,Women,50-54 years,Region Nordjylland,Other diseases,212.0,240.0,238.0,215.0
3719,Women,55-59 years,Region Hovedstaden,"Diagnosis, total",3987.0,4084.0,4123.0,4042.0
3720,Women,55-59 years,Region Hovedstaden,Infectious diseases,188.0,289.0,283.0,250.0
3721,Women,55-59 years,Region Hovedstaden,Diseases of lung,548.0,375.0,337.0,409.0
3722,Women,55-59 years,Region Hovedstaden,Diseases of the nervous system,254.0,241.0,218.0,233.0
3723,Women,55-59 years,Region Hovedstaden,Diseases of the heart and great vessels,235.0,253.0,265.0,251.0
3724,Women,55-59 years,Region Hovedstaden,"Diseases of arteries, veins, lymph",31.0,29.0,29.0,36.0
3725,Women,55-59 years,Region Hovedstaden,Varicose veins in leg,0.0,0.0,0.0,0.0
3726,Women,55-59 years,Region Hovedstaden,Diseases of blood and lymphatic tissue,58.0,67.0,49.0,35.0
3727,Women,55-59 years,Region Hovedstaden,Diseases of the stomach and intestines,625.0,698.0,718.0,674.0
3728,Women,55-59 years,Region Hovedstaden,Diseases of the urinary tract,127.0,146.0,170.0,143.0
3729,Women,55-59 years,Region Hovedstaden,Diseases of the musculoskeletal system,314.0,304.0,367.0,372.0
3730,Women,55-59 years,Region Hovedstaden,Diseases of female genital organs,18.0,26.0,28.0,24.0
3731,Women,55-59 years,Region Hovedstaden,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
3732,Women,55-59 years,Region Hovedstaden,Diseases of the skin and venereal diseases,54.0,67.0,51.0,62.0
3733,Women,55-59 years,Region Hovedstaden,Diseases of the eye,31.0,19.0,4.0,5.0
3734,Women,55-59 years,Region Hovedstaden,"Diseases of ear, nose and throat",48.0,33.0,43.0,47.0
3735,Women,55-59 years,Region Hovedstaden,"Endocrine, metabolic and chromosomic diseases",122.0,118.0,94.0,109.0
3736,Women,55-59 years,Region Hovedstaden,Mental disorders,499.0,541.0,558.0,540.0
3737,Women,55-59 years,Region Hovedstaden,Diseases of mamma,25.0,26.0,34.0,30.0
3738,Women,55-59 years,Region Hovedstaden,Sterilization,0.0,0.0,0.0,0.0
3739,Women,55-59 years,Region Hovedstaden,Concussion,9.0,8.0,11.0,11.0
3740,Women,55-59 years,Region Hovedstaden,Poisonings,40.0,54.0,37.0,48.0
3741,Women,55-59 years,Region Hovedstaden,Live-born children,0.0,0.0,0.0,0.0
3742,Women,55-59 years,Region Hovedstaden,Other diseases,760.0,789.0,827.0,762.0
3743,Women,55-59 years,Region Sjælland,"Diagnosis, total",2130.0,2331.0,2352.0,2297.0
3744,Women,55-59 years,Region Sjælland,Infectious diseases,86.0,126.0,163.0,123.0
3745,Women,55-59 years,Region Sjælland,Diseases of lung,227.0,268.0,278.0,257.0
3746,Women,55-59 years,Region Sjælland,Diseases of the nervous system,95.0,89.0,92.0,105.0
3747,Women,55-59 years,Region Sjælland,Diseases of the heart and great vessels,143.0,170.0,147.0,163.0
3748,Women,55-59 years,Region Sjælland,"Diseases of arteries, veins, lymph",14.0,16.0,16.0,10.0
3749,Women,55-59 years,Region Sjælland,Varicose veins in leg,0.0,0.0,0.0,0.0
3750,Women,55-59 years,Region Sjælland,Diseases of blood and lymphatic tissue,42.0,61.0,46.0,58.0
3751,Women,55-59 years,Region Sjælland,Diseases of the stomach and intestines,403.0,444.0,445.0,414.0
3752,Women,55-59 years,Region Sjælland,Diseases of the urinary tract,99.0,88.0,107.0,103.0
3753,Women,55-59 years,Region Sjælland,Diseases of the musculoskeletal system,152.0,170.0,187.0,183.0
3754,Women,55-59 years,Region Sjælland,Diseases of female genital organs,14.0,11.0,16.0,20.0
3755,Women,55-59 years,Region Sjælland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
3756,Women,55-59 years,Region Sjælland,Diseases of the skin and venereal diseases,46.0,38.0,33.0,42.0
3757,Women,55-59 years,Region Sjælland,Diseases of the eye,8.0,3.0,4.0,7.0
3758,Women,55-59 years,Region Sjælland,"Diseases of ear, nose and throat",15.0,14.0,14.0,23.0
3759,Women,55-59 years,Region Sjælland,"Endocrine, metabolic and chromosomic diseases",86.0,76.0,76.0,74.0
3760,Women,55-59 years,Region Sjælland,Mental disorders,242.0,234.0,213.0,230.0
3761,Women,55-59 years,Region Sjælland,Diseases of mamma,11.0,15.0,13.0,11.0
3762,Women,55-59 years,Region Sjælland,Sterilization,0.0,0.0,0.0,0.0
3763,Women,55-59 years,Region Sjælland,Concussion,2.5,2.5,5.0,0.0
3764,Women,55-59 years,Region Sjælland,Poisonings,31.0,18.0,25.0,28.0
3765,Women,55-59 years,Region Sjælland,Live-born children,0.0,0.0,0.0,0.0
3766,Women,55-59 years,Region Sjælland,Other diseases,414.0,488.0,472.0,446.0
3767,Women,55-59 years,Region Syddanmark,"Diagnosis, total",2192.0,2554.0,2495.0,2528.0
3768,Women,55-59 years,Region Syddanmark,Infectious diseases,102.0,102.0,150.0,156.0
3769,Women,55-59 years,Region Syddanmark,Diseases of lung,229.0,256.0,225.0,241.0
3770,Women,55-59 years,Region Syddanmark,Diseases of the nervous system,120.0,150.0,133.0,157.0
3771,Women,55-59 years,Region Syddanmark,Diseases of the heart and great vessels,147.0,171.0,135.0,181.0
3772,Women,55-59 years,Region Syddanmark,"Diseases of arteries, veins, lymph",10.0,7.0,7.0,13.0
3773,Women,55-59 years,Region Syddanmark,Varicose veins in leg,0.0,0.0,0.0,0.0
3774,Women,55-59 years,Region Syddanmark,Diseases of blood and lymphatic tissue,18.0,24.0,37.0,21.0
3775,Women,55-59 years,Region Syddanmark,Diseases of the stomach and intestines,388.0,433.0,480.0,439.0
3776,Women,55-59 years,Region Syddanmark,Diseases of the urinary tract,94.0,110.0,104.0,133.0
3777,Women,55-59 years,Region Syddanmark,Diseases of the musculoskeletal system,200.0,247.0,239.0,247.0
3778,Women,55-59 years,Region Syddanmark,Diseases of female genital organs,19.0,16.0,17.0,21.0
3779,Women,55-59 years,Region Syddanmark,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
3780,Women,55-59 years,Region Syddanmark,Diseases of the skin and venereal diseases,20.0,37.0,29.0,33.0
3781,Women,55-59 years,Region Syddanmark,Diseases of the eye,5.0,8.0,4.0,5.0
3782,Women,55-59 years,Region Syddanmark,"Diseases of ear, nose and throat",21.0,33.0,22.0,44.0
3783,Women,55-59 years,Region Syddanmark,"Endocrine, metabolic and chromosomic diseases",66.0,67.0,75.0,90.0
3784,Women,55-59 years,Region Syddanmark,Mental disorders,293.0,344.0,315.0,245.0
3785,Women,55-59 years,Region Syddanmark,Diseases of mamma,9.0,12.0,14.0,9.0
3786,Women,55-59 years,Region Syddanmark,Sterilization,0.0,0.0,0.0,0.0
3787,Women,55-59 years,Region Syddanmark,Concussion,6.0,6.0,4.0,4.0
3788,Women,55-59 years,Region Syddanmark,Poisonings,21.0,26.0,15.0,29.0
3789,Women,55-59 years,Region Syddanmark,Live-born children,0.0,0.0,0.0,0.0
3790,Women,55-59 years,Region Syddanmark,Other diseases,424.0,505.0,490.0,459.0
3791,Women,55-59 years,Region Midtjylland,"Diagnosis, total",2404.0,2588.0,2627.0,2650.0
3792,Women,55-59 years,Region Midtjylland,Infectious diseases,120.0,159.0,178.0,196.0
3793,Women,55-59 years,Region Midtjylland,Diseases of lung,289.0,270.0,245.0,222.0
3794,Women,55-59 years,Region Midtjylland,Diseases of the nervous system,116.0,141.0,120.0,127.0
3795,Women,55-59 years,Region Midtjylland,Diseases of the heart and great vessels,131.0,139.0,153.0,174.0
3796,Women,55-59 years,Region Midtjylland,"Diseases of arteries, veins, lymph",11.0,6.0,14.0,13.0
3797,Women,55-59 years,Region Midtjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
3798,Women,55-59 years,Region Midtjylland,Diseases of blood and lymphatic tissue,25.0,38.0,42.0,22.0
3799,Women,55-59 years,Region Midtjylland,Diseases of the stomach and intestines,506.0,520.0,514.0,541.0
3800,Women,55-59 years,Region Midtjylland,Diseases of the urinary tract,95.0,127.0,114.0,111.0
3801,Women,55-59 years,Region Midtjylland,Diseases of the musculoskeletal system,228.0,207.0,277.0,234.0
3802,Women,55-59 years,Region Midtjylland,Diseases of female genital organs,16.0,13.0,17.0,14.0
3803,Women,55-59 years,Region Midtjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
3804,Women,55-59 years,Region Midtjylland,Diseases of the skin and venereal diseases,25.0,28.0,33.0,37.0
3805,Women,55-59 years,Region Midtjylland,Diseases of the eye,8.0,8.0,8.0,8.0
3806,Women,55-59 years,Region Midtjylland,"Diseases of ear, nose and throat",44.0,34.0,33.0,43.0
3807,Women,55-59 years,Region Midtjylland,"Endocrine, metabolic and chromosomic diseases",73.0,100.0,75.0,101.0
3808,Women,55-59 years,Region Midtjylland,Mental disorders,268.0,299.0,310.0,313.0
3809,Women,55-59 years,Region Midtjylland,Diseases of mamma,6.5,6.5,7.0,6.0
3810,Women,55-59 years,Region Midtjylland,Sterilization,0.0,0.0,0.0,0.0
3811,Women,55-59 years,Region Midtjylland,Concussion,12.0,9.0,8.0,5.0
3812,Women,55-59 years,Region Midtjylland,Poisonings,30.0,32.0,25.0,35.0
3813,Women,55-59 years,Region Midtjylland,Live-born children,0.0,0.0,0.0,0.0
3814,Women,55-59 years,Region Midtjylland,Other diseases,411.0,463.0,460.0,448.0
3815,Women,55-59 years,Region Nordjylland,"Diagnosis, total",1237.0,1463.0,1440.0,1320.0
3816,Women,55-59 years,Region Nordjylland,Infectious diseases,68.0,58.0,64.0,97.0
3817,Women,55-59 years,Region Nordjylland,Diseases of lung,157.0,148.0,153.0,102.0
3818,Women,55-59 years,Region Nordjylland,Diseases of the nervous system,65.0,80.0,66.0,72.0
3819,Women,55-59 years,Region Nordjylland,Diseases of the heart and great vessels,77.0,97.0,96.0,101.0
3820,Women,55-59 years,Region Nordjylland,"Diseases of arteries, veins, lymph",8.0,6.0,5.0,8.0
3821,Women,55-59 years,Region Nordjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
3822,Women,55-59 years,Region Nordjylland,Diseases of blood and lymphatic tissue,19.0,25.0,30.0,26.0
3823,Women,55-59 years,Region Nordjylland,Diseases of the stomach and intestines,269.0,332.0,282.0,286.0
3824,Women,55-59 years,Region Nordjylland,Diseases of the urinary tract,45.0,64.0,48.0,51.0
3825,Women,55-59 years,Region Nordjylland,Diseases of the musculoskeletal system,100.0,89.0,131.0,112.0
3826,Women,55-59 years,Region Nordjylland,Diseases of female genital organs,10.666666666666666,12.0,12.0,8.0
3827,Women,55-59 years,Region Nordjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
3828,Women,55-59 years,Region Nordjylland,Diseases of the skin and venereal diseases,19.0,17.0,27.0,20.0
3829,Women,55-59 years,Region Nordjylland,Diseases of the eye,10.0,3.0,14.0,5.0
3830,Women,55-59 years,Region Nordjylland,"Diseases of ear, nose and throat",15.0,15.0,14.0,19.0
3831,Women,55-59 years,Region Nordjylland,"Endocrine, metabolic and chromosomic diseases",35.0,38.0,59.0,47.0
3832,Women,55-59 years,Region Nordjylland,Mental disorders,97.0,143.0,104.0,100.0
3833,Women,55-59 years,Region Nordjylland,Diseases of mamma,1.5,1.5,3.0,0.0
3834,Women,55-59 years,Region Nordjylland,Sterilization,0.0,0.0,0.0,0.0
3835,Women,55-59 years,Region Nordjylland,Concussion,4.0,5.0,3.0,4.0
3836,Women,55-59 years,Region Nordjylland,Poisonings,16.0,12.0,13.0,7.0
3837,Women,55-59 years,Region Nordjylland,Live-born children,0.0,0.0,0.0,0.0
3838,Women,55-59 years,Region Nordjylland,Other diseases,230.0,316.0,316.0,257.0
3839,Women,60-64 years,Region Hovedstaden,"Diagnosis, total",4356.0,4438.0,4331.0,4180.0
3840,Women,60-64 years,Region Hovedstaden,Infectious diseases,239.0,296.0,288.0,253.0
3841,Women,60-64 years,Region Hovedstaden,Diseases of lung,689.0,563.0,565.0,527.0
3842,Women,60-64 years,Region Hovedstaden,Diseases of the nervous system,259.0,291.0,267.0,258.0
3843,Women,60-64 years,Region Hovedstaden,Diseases of the heart and great vessels,335.0,319.0,298.0,335.0
3844,Women,60-64 years,Region Hovedstaden,"Diseases of arteries, veins, lymph",35.0,32.0,39.0,29.0
3845,Women,60-64 years,Region Hovedstaden,Varicose veins in leg,3.0,3.0,2.0,0.0
3846,Women,60-64 years,Region Hovedstaden,Diseases of blood and lymphatic tissue,71.0,55.0,45.0,58.0
3847,Women,60-64 years,Region Hovedstaden,Diseases of the stomach and intestines,680.0,730.0,734.0,685.0
3848,Women,60-64 years,Region Hovedstaden,Diseases of the urinary tract,164.0,171.0,150.0,127.0
3849,Women,60-64 years,Region Hovedstaden,Diseases of the musculoskeletal system,366.0,418.0,382.0,420.0
3850,Women,60-64 years,Region Hovedstaden,Diseases of female genital organs,23.0,23.0,11.0,15.0
3851,Women,60-64 years,Region Hovedstaden,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
